30-01-2022 13:54,b'@AkshayKtrs @tsrtcmdoffice @ysathishreddy @AnilgoudKTRs @DharaniR_ @GoudNareshTrs Minimum responsibility to #MaskUp\xe2\x80\xa6 https://t.co/SAoL1hY3OI',b'rajendradudam1',"b'Hyderabad, India'"
30-01-2022 13:37,b'#IndiaFightsCorona #Rajasthan\n30th Jan 22 #COVID19 6pm Bulletin\n\nPlz Keep #MaskUp\xf0\x9f\x98\xb7 &amp; #StaySafe\n\n10061 Positive Case\xe2\x80\xa6 https://t.co/4ZYfObPCbN',b'ritendra4u',"b'Jaipur, India'"
30-01-2022 12:41,b'Ending the weekend right in our favourite Denim Jacket \xf0\x9f\x96\xa4\n\n#PepeJeansIndia #PepeIsOn #TheNewBlue #SS22 #WeLovePepe\xe2\x80\xa6 https://t.co/vUvkabAch5',b'PepeJeansIndia',b'India'
30-01-2022 12:21,b'@MirrorNow Someone ask him to mask up. Putting others at risk. \n#MaskUp',b'Prasad17431090',"b'Vijayapuri, India'"
30-01-2022 06:35,"b'#MiddayLifestyle | \n\n#Masks still save lives: As #thirdwave begins, a guide on why and how to #maskup \n\nVia: Nascim\xe2\x80\xa6 https://t.co/LYWxPZnBNM'",b'mid_day',"b'Mumbai, India'"
30-01-2022 05:30,b'Hope you lovelies are masking up because we surely are! \xf0\x9f\x98\xb7\xe2\x80\x8b\n\n#Eva #EvaGirl #WinterCare #WinterWonderland \xe2\x80\x8b\xe2\x80\xa6 https://t.co/W7GB1lORzi',b'evadeo',"b'Chennai, India'"
30-01-2022 04:48,"b'When our mind is agitated, even more do we need to calm our body. Sit quietly and deep breathe.... and find the bod\xe2\x80\xa6 https://t.co/l6N6GHwxEr'",b'harrynaik_IND',b'India'
29-01-2022 21:50,b'Mask timeout with 3:27 left in 3Q. Vikings lead Marshall 16-15.\n#MaskUp',b'WVHSathletics',"b'West Terre Haute, Indiana'"
29-01-2022 15:57,"b'#IndiaFightsCorona #Rajasthan 29th Jan 22 #COVID19  Bulletin\n\nPlz Keep #MaskUp &amp; #StaySafe\n\n10437 Positive Cases, 2\xe2\x80\xa6 https://t.co/EF2lVxGfty'",b'JaipurExplore',"b'Jaipur, India'"
29-01-2022 15:36,b'@Yveerangnayen The first step toward change is awareness. The second step is acceptance.#YouthVeerangnayen\xe2\x80\xa6 https://t.co/b5e6aR3wVc',b'SahareYashu',"b'Nagpur, India'"
29-01-2022 15:29,b'#IndiaFightsCorona #Rajasthan\n29th Jan 22 #COVID19 6pm Bulletin\n\nPlz Keep #MaskUp\xf0\x9f\x98\xb7 &amp; #StaySafe\n\n10437 Positive Case\xe2\x80\xa6 https://t.co/26ZT0OeCHm',b'ritendra4u',"b'Jaipur, India'"
29-01-2022 14:59,b'@Yveerangnayen Amaging work done by the members of youth veerangnayen. #YouthVeerangnayen\n#AwarenessCampaigns\xe2\x80\xa6 https://t.co/0OHVtRjaqp',b'kukreja_kamna',"b'Alwar, India'"
29-01-2022 14:41,"b""In this pandemic , it's very important to wear mask as it prevents our respiratory droplets in reaching others . Th\xe2\x80\xa6 https://t.co/XDW2KFg05y""",b'Rishitabansal77',"b'New Delhi, India'"
29-01-2022 14:39,b'Status of Covid-19 cases 29.01.2022 in #Madurai Corporation Areas.\n#COVID19 #MaskUp #MaduraiCity https://t.co/aadPN1IJEK',b'city_madurai',"b'Madurai, TamilNadu, India'"
29-01-2022 14:12,b'@Yveerangnayen #YouthVeerangnayen\n#AwarenessCampaigns\n#NITIAayog \n#COVID\n#GetVaccinated\n#COVID_19\xe2\x80\xa6 https://t.co/PBDLCUx2S1',b'FaithOn',"b'Fatehabad, India'"
29-01-2022 13:55,"b'@Yveerangnayen Keep distance,wear mask and protect all from this pandemic.Youth Veerangnayen playing great role to\xe2\x80\xa6 https://t.co/m7iqfFLYWv'",b'AshaJaspal4',"b'Panchkula, India'"
29-01-2022 13:25,b'@Yveerangnayen #YouthVeerangnayen\n#AwarenessCampaigns\n#NITIAayog \n#COVID\n#GetVaccinated\n#COVID_19\xe2\x80\xa6 https://t.co/oiJpnj8h3s',b'AnjaliR81849784',"b'Punjab, India'"
29-01-2022 12:30,b'Weekends have a new wardrobe! Choose your style. Choose your #Pepe\n\n#PepeJeansIndia #PepeIsOn #TheNewBlue #SS22\xe2\x80\xa6 https://t.co/oXc6FrAKBi',b'PepeJeansIndia',b'India'
29-01-2022 11:15,b'@Yveerangnayen Well Done #YouthVeerangnayen\n#AwarenessCampaigns\n#NITIAayog \n#COVID\n#GetVaccinated\n#COVID_19\xe2\x80\xa6 https://t.co/lf3qFTG4iw',b'Shruti1669',b'India'
29-01-2022 10:51,b'@Yveerangnayen #YouthVeerangnayen\n#AwarenessCampaigns\n#NITIAayog \n#COVID\n#GetVaccinated\n#COVID_19\xe2\x80\xa6 https://t.co/Jw7uPWFRu0',b'Chawla17Monica',"b'New Delhi, India'"
29-01-2022 09:48,b'@Yveerangnayen Great Work By Youth Veerangnayen \xf0\x9f\x91\x8c #YouthVeerangnayen\n#AwarenessCampaigns\n#NITIAayog \n#COVID\xe2\x80\xa6 https://t.co/XxUWCZM1EJ',b'BhavyaThakur234',"b'New Delhi, India'"
29-01-2022 09:21,"b""@Yveerangnayen Yes,  that's great !\n#YouthVeerangnayen are doing noble task by spreading \n#AwarenessCampaigns in so\xe2\x80\xa6 https://t.co/t1m5LlNRYL""",b'Krati18323216',"b' Nangloi, New Delhi, India'"
29-01-2022 08:40,b'@Yveerangnayen #YouthVeerangnayen\n#AwarenessCampaigns\n#NITIAayog \n#COVID\n#GetVaccinated\n#COVID_19\xe2\x80\xa6 https://t.co/qbVMkDS8Fh',b'PoonamS40495339',"b'New Delhi, India'"
29-01-2022 08:00,b'Check out these Kolkatans for whom keeping a mask on and up is too difficult a task. #MaskUpKolkata #MaskUp\xe2\x80\xa6 https://t.co/VlnKbwEyBy',b'TT_My_Kolkata',"b'Kolkata, India'"
29-01-2022 07:46,b'@ANILTYAGI77 @DSSNewsUpdates @Gurmeetramrahim Great initiative by @DSSNewsUpdates \n#MaskUp #WearAMask https://t.co/FdGvMwnkq3',b'PremMeenaAlwar',"b'Jodhpur, India'"
29-01-2022 07:45,b'@DSSNewsUpdates @Gurmeetramrahim Great work nice initiative by @DSSNewsUpdates NGo under the true guidance of Saint\xe2\x80\xa6 https://t.co/IkhxNNEQJ3',b'PremMeenaAlwar',"b'Jodhpur, India'"
29-01-2022 07:42,b'@Yveerangnayen @NITIAayog Great Job \xf0\x9f\x91\x8c\n#VaccinationCamps \n#AwarenessCampaigns\n#NITIAayog \n#COVID\n#VaccinationCamp\xe2\x80\xa6 https://t.co/cSKcj5PHuB',b'BhavyaThakur234',"b'New Delhi, India'"
29-01-2022 07:42,b'@Yveerangnayen @NITIAayog Gud Work \xf0\x9f\x91\x8c\n#VaccinationCamps \n#AwarenessCampaigns\n#NITIAayog \n#COVID\n#VaccinationCamp\xe2\x80\xa6 https://t.co/YBVJbZ9m6c',b'BhavyaThakur234',"b'New Delhi, India'"
29-01-2022 07:19,b'Short video creators on Tiki launch #IndiaFightsCorona campaign\nhttps://t.co/EfYZD0Dx8u\n@TikiAppOfficial\xe2\x80\xa6 https://t.co/5npLNIjJel',b'MediaBrief_',"b'Mumbai, India'"
29-01-2022 06:35,"b'#MiddayLifestyle | \n\n#Masks still save lives: As #thirdwave begins, a guide on why and how to #maskup \n\nVia: Nascim\xe2\x80\xa6 https://t.co/kvYaMKKpq7'",b'mid_day',"b'Mumbai, India'"
29-01-2022 06:29,"b""Police termed the allegations as 'baseless', saying that the bowler sustained injuries during their attempt to brin\xe2\x80\xa6 https://t.co/7qHQQ06uGF""",b'fpjindia',b'India'
29-01-2022 05:42,"b'When we strive to become better than we are, strangely everything around us becomes better too. \n \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbbSuprabhatam on\xe2\x80\xa6 https://t.co/EcXUJXSu6q'",b'harrynaik_IND',b'India'
29-01-2022 05:00,b'@OfficialMSGfc @Gurmeetramrahim #MaskUp \nGood work',b'GauravIndiaJind',"b'Jind,Haryana,India'"
29-01-2022 04:51,"b'Under the holy guidance of Saint @Gurmeetramrahim Ji, #DeraSachaSauda volunteers Priya Insan &amp; Neeru Insan from Cha\xe2\x80\xa6 https://t.co/Rb19vf88W6'",b'OfficialMSGfc',"b'Mumbai, Maharashtra, India'"
29-01-2022 03:21,b'When things start to open up here is another new strain and variant #NeoCov #COVID19  high spread high death rate 1\xe2\x80\xa6 https://t.co/YIhqul3ZmS',b'rvkoushik',b'India'
28-01-2022 15:56,b'#IndiaFightsCorona #Rajasthan\n28th Jan 22 #COVID19 6pm Bulletin\n\nPlz Keep #MaskUp\xf0\x9f\x98\xb7 &amp; #StaySafe\n\n8125 Positive Cases\xe2\x80\xa6 https://t.co/J5o6OpvDC1',b'ritendra4u',"b'Jaipur, India'"
28-01-2022 15:44,b'Status of Covid-19 cases 28.01.2022 in #Madurai Corporation Areas.\n#COVID19 #MaskUp #MaduraiCity https://t.co/SEn4ZGEpyw',b'city_madurai',"b'Madurai, TamilNadu, India'"
28-01-2022 13:58,b'@Yveerangnayen @NITIAayog Youth veerangnayen playing great role to defeat covid. #VaccinationCamps\xe2\x80\xa6 https://t.co/IbdUmymtHW',b'kukreja_kamna',"b'Alwar, India'"
28-01-2022 13:30,b'@Yveerangnayen @NITIAayog Youth Veerangnayen playing great role to defeat covid. Very weldone.#VaccinationCamps\xe2\x80\xa6 https://t.co/MHCMstEy4Q',b'AshaJaspal4',"b'Panchkula, India'"
28-01-2022 13:29,b'@Yveerangnayen @NITIAayog Youth Veerangnayen playing great role to defeat covid. Very weldone.#VaccinationCamps\xe2\x80\xa6 https://t.co/euIpiE5bJq',b'AshaJaspal4',"b'Panchkula, India'"
28-01-2022 13:08,b'@Yveerangnayen @NITIAayog It is health which is real wealth and not pieces of gold and silver.#VaccinationCamps\xe2\x80\xa6 https://t.co/U4Up220Plw',b'SahareYashu',"b'Nagpur, India'"
28-01-2022 13:06,b'@Yveerangnayen @NITIAayog I believe that the greatest gift you can give your family and the world is a healthy you.\xe2\x80\xa6 https://t.co/AdKcgXlEEN',b'SahareYashu',"b'Nagpur, India'"
28-01-2022 13:02,b'@Yveerangnayen @NITIAayog Good health and good sense are two of life\xe2\x80\x99s greatest blessings.#COVID \n#VaccinationCamp\xe2\x80\xa6 https://t.co/eDtqJEM3dx',b'SahareYashu',"b'Nagpur, India'"
28-01-2022 12:55,b'China has warned about a new variant #NeoCov .supposedly deadly to human life.. *me \xf0\x9f\x91\x87\n#MaskUp #COVID https://t.co/T2miv5Vbvg',b'bharathkrishna0',"b'New Delhi, India'"
28-01-2022 12:47,b'#Wuhan is updating their virus \xf0\x9f\xa6\xa0 variants literally how Apple has its software updates! #NeoCov it is now \xf0\x9f\x98\xad\xf0\x9f\xa4\x92\xf0\x9f\x91\xb9\xe2\x80\xa6 https://t.co/yvjKySTSXi',b'MustardAndRed',"b'Mumbai, India'"
28-01-2022 12:32,b'#SpottedInPepe #SamreenKaur playing it cool in our classic denim!\n\n#PepeJeansIndia #PepeIsOn #TheNewBlue\xe2\x80\xa6 https://t.co/GO3DVvlnpa',b'PepeJeansIndia',b'India'
28-01-2022 12:15,"b'Behind this mask there is more than just flesh. Beneath this mask there is an idea, and ideas are bulletproof.\n\nChe\xe2\x80\xa6 https://t.co/j9FWv82gqf'",b'jayacoustic2',b'India'
28-01-2022 12:03,b'@Yveerangnayen We can follow this guidelines during Corona positive.\n\n#COVID\n#COVID_19\n#COVIDAppropriateBehaviour\xe2\x80\xa6 https://t.co/wXGYzPmo8L',b'Lalitapandit8',"b'New Delhi, India'"
28-01-2022 11:15,b'@Yveerangnayen @NITIAayog Well done team \xf0\x9f\x91\x8c\xf0\x9f\x91\x8c !!\nThe greatest good work is what we do for one another.\xe2\x80\xa6 https://t.co/2AVQajRZGg',b'Lalitapandit8',"b'New Delhi, India'"
28-01-2022 11:14,b'@Yveerangnayen @NITIAayog Well done team \xf0\x9f\x91\x8c\xf0\x9f\x91\x8c !!\nThe greatest good work is what we do for one another.\xe2\x80\xa6 https://t.co/cItkbSk2wu',b'Lalitapandit8',"b'New Delhi, India'"
28-01-2022 11:13,b'@Yveerangnayen @NITIAayog Well done team \xf0\x9f\x91\x8c\xf0\x9f\x91\x8c !!\nThe greatest good work is what we do for one another.\xe2\x80\xa6 https://t.co/nThtVYQ83g',b'Lalitapandit8',"b'New Delhi, India'"
28-01-2022 11:11,b'@Yveerangnayen @NITIAayog Well done team \xf0\x9f\x91\x8c\xf0\x9f\x91\x8c  !!\nThe greatest good work is what we do for one another.\xe2\x80\xa6 https://t.co/rePwFS8bRT',b'Lalitapandit8',"b'New Delhi, India'"
